sample_id,review_reason,priority,suggested_question_to_hnmu,related_criterion_ids,evidence_fragment_ids,checked_by,checked_at,shard_id
HNMU-G9-R0179-STT10,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0180-STT11,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0181-STT12,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0182-STT13,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0183-STT14,Có tiêu chí đối chiếu học liệu còn chưa chắc vì thiếu hoặc chưa truy xuất được fragment phù hợp: RAW-CON-01;RAW-CON-06;RAW-CON-07,trung bình,"Vui lòng xác nhận câu hỏi, đáp án SGV và hội thoại có khớp đúng bài/vị trí SGK/SGV không.",RAW-CON-01;RAW-CON-06;RAW-CON-07,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0191-STT8,Có tiêu chí cấu trúc/định dạng chưa chắc: RAW-PED-03;RAW-PED-04;RAW-STR-03;RAW-STR-04,cao,Vui lòng kiểm tra lại định dạng hội thoại và nhãn lượt nói của mẫu này.,RAW-PED-03;RAW-PED-04;RAW-STR-03;RAW-STR-04,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0240-STT1,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0243-STT4,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0245-STT6,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0249-STT10,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
HNMU-G9-R0277-STT10,Có tiêu chí specialist còn chưa chắc: RAW-PED-02,trung bình,Vui lòng rà lại mẫu theo các tiêu chí được liệt kê để quyết định giữ/sửa/loại.,RAW-PED-02,,orchestrator-sync-from-draft-policy-checklist,2026-07-19T20:03:05+07:00,shard_03
