sample_id,grade,lesson,position,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G8-R0072-STT1,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 2, Trang 28 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0073-STT2,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 3, Trang 29 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0074-STT3,8,Bài 6. Săp xếp và lọc dữ liệu,"Hình 6.3, Trang 28 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0075-STT4,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 2, Trang 30 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0076-STT5,8,Bài 6. Săp xếp và lọc dữ liệu,"Hoạt động 1, Trang 27 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0077-STT6,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 2, Trang 29 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0078-STT7,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 3, Trang 30 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0079-STT8,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 3, Trang 30 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0080-STT9,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 2, Trang 29 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0081-STT10,8,Bài 6. Săp xếp và lọc dữ liệu,"Mục 3, Trang 30 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0082-STT11,8,Bài 6. Săp xếp và lọc dữ liệu,"Luyện tập (b), Trang 31 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0083-STT12,8,Bài 6. Săp xếp và lọc dữ liệu,"Luyện tập (d), Trang 31 SGK",LM-SGK-TIN8-0001#F0088,SGK,Bài 6. Sắp xếp và lọc dữ liệu,27,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Fallback trực tiếp theo grade + lesson_key + material_type nếu có.,false,
HNMU-G8-R0084-STT13,8,Bài 6. Săp xếp và lọc dữ liệu,"Luyện tập (c), Trang 31 SGK",LM-SGK-TIN8-0001#F0113,SGK,Bài 6. Sắp xếp và lọc dữ liệu,31,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G8-R0085-STT14,8,Bài 6. Săp xếp và lọc dữ liệu,"Vận dụng, Trang 31 SGK",LM-SGK-TIN8-0001#F0116,SGK,Bài 6. Sắp xếp và lọc dữ liệu,31,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_6/tin_8_bai_6.md,draft,Top-1 từ SQLite FTS theo câu hỏi và metadata bài học.,false,
HNMU-G8-R0086-STT1,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 33 SGK",LM-SGK-TIN8-0001#F0120,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G8-R0087-STT2,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 32-33 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0088-STT3,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 32 SGK",LM-SGK-TIN8-0001#F0120,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G8-R0089-STT4,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 33 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0090-STT5,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Hoạt động 1, Trang 32 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0091-STT6,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 33 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0092-STT7,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Lưu ý, Trang 35 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0093-STT8,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Hình 7.2, Trang 32 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0094-STT9,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Kiến thức mới, Trang 32",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0095-STT10,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Mục 1, Trang 32 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0096-STT11,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Luyện tập 1.a, Trang 35",LM-SGK-TIN8-0001#F0122,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,33,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo đáp án SGV và metadata bài học.,false,
HNMU-G8-R0097-STT12,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Luyện tập 1.b, Trang 35",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0098-STT13,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Luyện tập 2, Trang 35 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0099-STT14,8,Bài 7. Trình bày dữ liệu bằng biểu đồ,"Vận dụng, Trang 35 SGK",LM-SGK-TIN8-0001#F0119,SGK,Bài 7. Trình bày dữ liệu bằng biểu đồ,32,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_7/tin_8_bai_7.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0100-STT1,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 1. Danh sách dạng liệt kê (Trang 36, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0101-STT2,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Hoạt động 1 (Trang 36, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0102-STT3,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Làm việc với hình ảnh minh hoạ (Trang 38, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0103-STT4,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Vẽ hình đồ hoạ (Trang 38, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0104-STT5,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Câu hỏi Củng cố (Trang 38, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0105-STT6,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 1. Danh sách dạng liệt kê (Trang 36, SGK - Câu hỏi sinh thêm)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0106-STT7,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Nhiệm vụ 2 (Trang 40, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0107-STT8,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Nhiệm vụ 2 (Trang 40, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0108-STT9,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 1. Danh sách dạng liệt kê (Trang 36, SGK - Câu hỏi sinh thêm)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0109-STT10,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Hoạt động 2 (Trang 38, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0110-STT11,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Nhiệm vụ 2 (Trang 40, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0111-STT12,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Luyện tập (Trang 38, SGK - Câu hỏi sinh thêm)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0112-STT13,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 2. Làm việc với hình ảnh (Trang 38, SGK - Câu hỏi sinh thêm)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0113-STT14,8,Bài 8a. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,"Mục 1. Nhiệm vụ 1 (Trang 40, SGK)",LM-SGK-TIN8-0001#F0135,SGK,Bài 8A. Làm việc với danh sách dạng liệt kê và hình ảnh trong văn bản,36,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_8a/tin_8_bai_8a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0114-STT1,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0115-STT2,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 2 (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0116-STT3,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0117-STT4,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0118-STT5,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0119-STT6,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động 2 (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0120-STT7,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động 2 (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0121-STT8,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 3. Thực hành (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0122-STT9,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0123-STT10,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 1 (Trang 54, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0124-STT11,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Mục 3. Thực hành (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0125-STT12,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động vận dụng (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0126-STT13,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động luyện tập (Trang 55, SGV)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0127-STT14,8,"Bài 9a. Tạo đầu trang, chân trang và đánh số trang","Hoạt động vận dụng (Trang 55, SGV - Bổ sung tình huống)",LM-SGV-TIN8-4923610683#F0217,SGV,"Bài 9A. TẠO ĐẦU TRANG, CHÂN TRANG CHO VĂN BẢN",53,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_9a/sgv_tin_8_bai_9a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0128-STT1,8,Bài 10a. Định dạng nâng cao cho trang chiếu,"Mục 1 (Trang 57, SGK)",LM-SGK-TIN8-0001#F0211,SGK,Bài 10A. Định dạng nâng cao cho trang chiếu,48,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10a/tin_8_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0129-STT2,8,Bài 10a. Định dạng nâng cao cho trang chiếu,"Mục 2 (Trang 58, SGK)",LM-SGK-TIN8-0001#F0211,SGK,Bài 10A. Định dạng nâng cao cho trang chiếu,48,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10a/tin_8_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0130-STT3,8,Bài 10a. Định dạng nâng cao cho trang chiếu,"Mục 2 (Trang 58, SGK)",LM-SGK-TIN8-0001#F0211,SGK,Bài 10A. Định dạng nâng cao cho trang chiếu,48,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10a/tin_8_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0131-STT4,8,Bài 10a. Định dạng nâng cao cho trang chiếu,"Mục 2 (Trang 58, SGK)",LM-SGK-TIN8-0001#F0211,SGK,Bài 10A. Định dạng nâng cao cho trang chiếu,48,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10a/tin_8_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0132-STT5,8,Bài 10a. Định dạng nâng cao cho trang chiếu,"Mục 1 (Trang 57, SGK)",LM-SGK-TIN8-0001#F0211,SGK,Bài 10A. Định dạng nâng cao cho trang chiếu,48,shared/learning_resources/ocr_text/sgk_tin_hoc_8/tin_8_bai_10a/tin_8_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
