sample_id,source_file,source_row_number,grade,grade_label,stt,lesson,position,question,bloom_level,answer_sgv,dialogue
HNMU-G8-R0028-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,28,8,Lớp 8,13,Bài 2. Thông tin trong môi trường số,"Vận dụng 1, Trang 13 SGK",Em muốn tìm hiểu về một đội bóng mình yêu thích. Em thực hiện các bước nào để có thông tin tin cậy nhất?,Vận dụng (Khai thác được thông tin),Tìm kiếm trên trang chủ của đội bóng hoặc các tờ báo thể thao uy tín; kiểm tra tính thời sự của bản tin.,"HS: Em muốn biết kết quả trận đấu tối qua của đội Real Madrid, tìm ở đâu cho chuẩn hả thầy?
 AI: Một fan bóng đá chính hiệu đây rồi! Em có nên tin vào bình luận của một người bất kỳ trên Facebook không?
 HS: Dạ không, có khi họ nói đùa ạ.
 AI: Vậy em hãy thử tìm trang web chính thức (trang chủ) của đội bóng đó xem. Hoặc em biết tờ báo thể thao nào nổi tiếng không?
 HS: Dạ em biết báo Thể thao 24h ạ. Em sẽ vào đó xem kết quả.
 AI: Tuyệt vời! Đó chính là cách vận dụng kiến thức ""Nguồn tin uy tín"" vào thực tế đấy."
HNMU-G8-R0029-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,29,8,Lớp 8,14,Bài 2. Thông tin trong môi trường số,"Vận dụng 3, Trang 13 SGK",Phân tích một ví dụ về tin đồn gây tác hại mà em biết?,Vận dụng (Giải quyết tình huống thực tế),"Ví dụ: Tin đồn về thực phẩm nhiễm độc khiến người dân tẩy chay, gây thiệt hại kinh tế cho người nông dân.","HS: Thầy ơi, tin đồn chỉ là nói chơi thôi, có hại gì nhiều đâu ạ?<
 AI: Thầy kể em nghe: Nếu có tin đồn ""Gà ở vùng X bị cúm"" (dù không có thật), người dân sẽ làm gì với gà ở đó?
 HS: Dạ họ sẽ không dám mua gà ở đó nữa ạ.
 AI: Vậy người nông dân nuôi gà ở vùng đó sẽ thế nào?
 HS: Dạ họ sẽ bị lỗ nặng, mất hết tiền của ạ. Thật là tội nghiệp!
 AI: Đúng thế. Vậy từ ví dụ này, em thấy tác hại của tin đồn đối với đời sống như thế nào?
 HS: Dạ nó gây hoang mang và thiệt hại rất lớn về kinh tế cho mọi người ạ!"
HNMU-G8-R0030-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,30,8,Lớp 8,1,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 1, Trang 14 SGK",Công cụ nào sau đây được sử dụng phổ biến nhất để tìm kiếm thông tin số trên Internet?,Nhận biết (Nêu tên được công cụ),"Máy tìm kiếm (ví dụ: Google, Bing...).","HS: Thầy ơi, để tìm tài liệu về năng lượng mặt trời, em nên dùng phần mềm nào ạ?
 AI: Chào em! Để tìm kiếm mọi thứ trên Internet, ta cần một ""cỗ máy"" tìm kiếm. Em thường thấy mọi người nhắc đến cái tên nào nhiều nhất nhỉ?
 HS: Dạ là Google ạ.
 AI: Chính xác! Google là một ""máy tìm kiếm"". Vậy công cụ chung để khai thác thông tin số chính là gì em nhỉ?
 HS: Dạ là máy tìm kiếm ạ!"
HNMU-G8-R0031-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,31,8,Lớp 8,2,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 2, Trang 16 SGK",Kể tên 4 yếu tố dùng để đánh giá độ tin cậy của thông tin tìm được.,Nhận biết (Nêu được tên các yếu tố),"Nguồn tin, tính xác thực, tính thời sự, tính khách quan.","HS: Thầy giúp em nhớ các tiêu chí để biết thông tin có tin được không với ạ.
 AI: Rất sẵn lòng! Đầu tiên, em phải xem ""ai"" là người cung cấp (Nguồn tin). Nếu tin đó từ năm 2010 thì nó thiếu yếu tố gì so với hiện tại nhỉ?
 HS: Dạ là tính thời sự ạ.
 AI: Giỏi quá! Ngoài ra ta cần xem tin đó có bằng chứng (xác thực) và có công bằng (khách quan) không. Em liệt kê lại 4 ý này nhé?
 HS: Dạ: Nguồn tin, tính xác thực, tính thời sự và tính khách quan ạ!"
HNMU-G8-R0032-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,32,8,Lớp 8,3,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 3, Trang 16-17 SGK",Những kênh nào sau đây có thể dùng để chia sẻ bài trình chiếu?,Nhận biết (Nêu tên được kênh chia sẻ),"Thư điện tử (Email), mạng xã hội, không gian lưu trữ dùng chung.","HS: Thầy ơi, làm xong bài thuyết trình em gửi cho cô giáo bằng cách nào ạ?
 AI: Có nhiều cách lắm! Nếu em muốn gửi vào ""hộp thư số"" cá nhân của cô thì dùng dịch vụ gì?
 HS: Dạ dùng Thư điện tử (Email) ạ.
 AI: Đúng rồi! Còn nếu muốn cả lớp cùng xem và bình luận trên một nhóm, em có thể dùng kênh gì?
 HS: À, mạng xã hội hoặc các ổ đĩa dùng chung thầy nhỉ?
 AI: Quá chuẩn luôn!"
HNMU-G8-R0033-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,33,8,Lớp 8,4,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 1, Trang 14 SGK","Khi bắt đầu một dự án khai thác thông tin, việc đầu tiên cần làm là gì?",Nhận biết (Biết được các bước thực hiện),Xây dựng ý tưởng và cấu trúc nội dung.,"HS: Thầy ơi, em định tìm hiểu về năng lượng gió, em gõ Google luôn được chưa ạ?
 AI: Khoan đã nào! Nếu em chưa biết mình cần tìm những gì cụ thể, kết quả sẽ rất lộn xộn. Theo bài học, ta cần phác thảo ""bản đồ"" nội dung trước. Sách gọi đó là việc gì nhỉ?
 HS: Dạ là xây dựng ý tưởng và cấu trúc bài ạ.
 AI: Đúng rồi! Có ""bản đồ"" rồi thì tìm kiếm sẽ trúng đích hơn nhiều."
HNMU-G8-R0034-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,34,8,Lớp 8,5,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 2, Trang 15 SGK",Tại sao cần phải xác định các câu hỏi cụ thể trước khi tìm kiếm thông tin cho một chủ đề?,Thông hiểu (Giải thích được sự cần thiết),"Để giúp việc tìm kiếm tập trung, tránh lan man và dễ dàng thu thập đúng tư liệu cần thiết.","HS: Thầy ơi, sao mình phải đặt câu hỏi như ""Năng lượng tái tạo là gì?"" cho mất công ạ?
 AI: Thử nghĩ nhé: Nếu em chỉ tìm từ ""năng lượng"", Google sẽ hiện ra hàng triệu trang về điện, xăng, pin... Em có thấy mệt khi phải đọc hết không?
 HS: Dạ có, nhiều quá em không chọn được ạ.
 AI: Đúng thế! Vậy việc đặt câu hỏi cụ thể giúp em ""khoanh vùng"" thông tin như thế nào nhỉ?
 HS: Dạ giúp em tập trung vào đúng cái mình cần và không bị lạc giữa kho thông tin ạ!"
HNMU-G8-R0035-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,35,8,Lớp 8,6,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 2, Trang 17 SGK",Tại sao thông tin từ các trang web có đuôi .gov.vn hoặc .edu.vn lại thường đáng tin cậy hơn?,Thông hiểu (Phân biệt được nguồn tin),"Vì đây là các trang web chính thức của cơ quan nhà nước và tổ chức giáo dục, thông tin được kiểm duyệt kỹ.","HS: Thầy ơi, trang web .gov với .com cái nào tốt hơn ạ?
 AI: ""Gov"" là viết tắt của Government (Chính phủ). Theo em, thông tin từ một cá nhân tự đăng và thông tin từ Bộ Công thương, bên nào có trách nhiệm cao hơn?
 HS: Dạ chắc chắn là Bộ Công thương rồi ạ.
 AI: Chính xác! Vì thế những đuôi tên miền dành cho tổ chức nhà nước (.gov) hay giáo dục (.edu) thường có độ tin cậy thế nào em nhỉ?
 HS: Dạ là đáng tin cậy hơn vì có sự kiểm duyệt của nhà nước ạ!"
HNMU-G8-R0036-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,36,8,Lớp 8,7,Bài 3. Thực hành: Khai thác thông tin số,"Luyện tập 1, Trang 17 SGK","Để tìm hiểu cách sử dụng một thiết bị mới, nguồn tin nào là đáng tham khảo nhất? Tại sao?",Thông hiểu (Giải thích lựa chọn),"Hướng dẫn từ nhà sản xuất, vì đó là thông tin chính xác nhất về tính năng và cách vận hành thiết bị.","HS: Em mới mua máy ảnh, em nên xem clip của mấy anh Reviewer hay đọc sách hướng dẫn đi kèm máy ạ?
 AI: Các clip review cũng hay, nhưng ai là người hiểu rõ ""ruột gan"" của chiếc máy đó nhất?
 HS: Dạ là người làm ra nó - nhà sản xuất ạ.
 AI: Chuẩn luôn! Vậy nếu muốn thông tin chuẩn xác nhất để không làm hỏng máy, em nên ưu tiên nguồn nào?
 HS: Dạ là sách hướng dẫn sử dụng của nhà sản xuất ạ!"
HNMU-G8-R0037-STT8,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,37,8,Lớp 8,8,Bài 3. Thực hành: Khai thác thông tin số,Vận dụng thực tế,Phân biệt sự khác nhau giữa việc khai thác thông tin bằng máy tìm kiếm và bằng công cụ hội thoại thông minh (AI).,Thông hiểu (So sánh được công cụ),Máy tìm kiếm đưa ra danh sách các trang web; AI tóm tắt và trả lời trực tiếp câu hỏi.,"HS: Em thấy dùng ChatGPT sướng hơn Google vì nó trả lời luôn, vậy Google có lỗi thời không thầy?
 AI: Không đâu em, mỗi cái có một ưu điểm. Khi em dùng Google, máy hiện ra cái gì cho em tự chọn lọc nhỉ?
 HS: Dạ một danh sách các đường link trang web ạ.
 AI: Đúng! Còn AI thì tổng hợp lại thành một câu trả lời duy nhất. Vậy nếu em muốn tự mình kiểm chứng nguồn gốc từng bài viết, em chọn công cụ nào?
 HS: À, lúc đó em sẽ chọn máy tìm kiếm để thấy được nguồn tin cụ thể ạ!"
HNMU-G8-R0038-STT9,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,38,8,Lớp 8,9,Bài 3. Thực hành: Khai thác thông tin số,"Lưu ý, Trang 30 SGV","Tại sao khi sử dụng thông tin số từ Internet cho bài trình chiếu, chúng ta cần phải thực hiện trích dẫn nguồn?",Thông hiểu (Giải thích được sự vi phạm bản quyền),"Để tôn trọng quyền tác giả và đảm bảo tính minh bạch, trung thực của sản phẩm số.","HS: Em lấy ảnh trên mạng về làm bài, sao thầy cô lại bắt em ghi địa chỉ trang web vào ạ?
 AI: Em hãy tưởng tượng em vẽ một bức tranh rất đẹp, nhưng bạn khác lại lấy nó và bảo là bạn ấy vẽ, em thấy sao?
 HS: Dạ em sẽ buồn và thấy không công bằng ạ.
 AI: Đúng thế! Thông tin trên mạng cũng là công sức của người khác. Việc ""trích dẫn nguồn"" chính là cách em thể hiện điều gì với tác giả nhỉ?
 HS: Dạ là sự tôn trọng bản quyền và tính trung thực của mình ạ!"
HNMU-G8-R0039-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,39,8,Lớp 8,10,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 3, Trang 17 SGK",Giải thích tại sao việc biên tập nội dung là bước quan trọng khi khai thác dữ liệu số.,Thông hiểu (Trình bày tầm quan trọng),"Giúp biến kho thông tin khổng lồ thành kiến thức ngắn gọn, dễ hiểu và phù hợp với mục tiêu giải quyết vấn đề.","HS: Thầy ơi, sao mình không copy hết cả trang web vào slide cho đầy đủ ạ?
 AI: Nếu slide toàn chữ là chữ, khán giả có muốn đọc không em? 
 HS: Dạ chắc là họ sẽ thấy chán và không tập trung được ạ.
 AI: Chính xác! Hơn nữa, não chúng ta chỉ tiếp nhận được một lượng tin vừa đủ. Việc ""tóm tắt"" giúp em làm gì với nội dung dài dòng đó?
 HS: Dạ giúp nó ngắn gọn, súc tích và dễ nhớ hơn ạ!"
HNMU-G8-R0040-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,40,8,Lớp 8,11,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 1, Bước 2, Trang 15 SGK","Em hãy xác định cấu trúc 3 phần cho bài trình chiếu về chủ đề ""Sử dụng năng lượng mặt trời tại hộ gia đình"".",Vận dụng (Xác định cấu trúc nội dung),1. Khái niệm; 2. Lợi ích và cách lắp đặt; 3. Hiệu quả kinh tế/môi trường.,"HS: Thầy ơi, em muốn làm bài về pin mặt trời nhà em nhưng không biết sắp xếp các ý thế nào ạ.
 AI: Đừng lo! Hãy bắt đầu bằng việc giới thiệu: Pin mặt trời là gì? Tiếp theo, người ta dùng nó để làm gì và lắp ở đâu nhỉ?
 HS: Dạ dùng để phát điện và thường lắp trên mái nhà ạ.
 AI: Tốt! Cuối cùng, em nên nói về lợi ích (như giảm tiền điện). Vậy em đã thấy 3 phần: Giới thiệu - Thực hiện - Lợi ích chưa?
 HS: Dạ rồi ạ, em sẽ viết theo cấu trúc này!"
HNMU-G8-R0041-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,41,8,Lớp 8,12,Bài 3. Thực hành: Khai thác thông tin số,"Nhiệm vụ 2, Trang 16 SGK","Em hãy thực hiện tìm kiếm và chọn ra 1 trang web đáng tin cậy nhất về ""Thực trạng năng lượng tái tạo tại Việt Nam"".",Vận dụng (Sử dụng công cụ tìm kiếm & Đánh giá),Lựa chọn trang của Bộ Công thương hoặc các tập đoàn điện lực (EVN).,"HS: Thầy ơi, Google hiện ra nhiều trang quá, trang nào là chuẩn nhất về điện lực VN ạ?
 AI: Em hãy nhớ lại tiêu chí ""Nguồn tin uy tín"". Cơ quan nào ở nước ta quản lý về năng lượng và điện năng nhỉ?
 HS: Dạ là Bộ Công thương hoặc Tập đoàn Điện lực Việt Nam ạ.
 AI: Rất giỏi! Vậy em hãy tìm xem kết quả nào có đuôi "".gov.vn"" hoặc tên miền của EVN nhé. Em thấy chưa?
 HS: Dạ em thấy trang của Bộ Công thương rồi, em sẽ lấy số liệu ở đây ạ!"
HNMU-G8-R0042-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,42,8,Lớp 8,13,Bài 3. Thực hành: Khai thác thông tin số,"Luyện tập 2, Trang 17 SGK","Để tìm hiểu về một đội bóng ở châu Phi, nguồn tin nào sau đây là đáng tin cậy nhất? (A. Fanclub; B. Đối thủ; C. Liên đoàn bóng đá châu Phi; D. Diễn đàn).",Vận dụng (Chọn lọc thông tin phù hợp),C. Liên đoàn bóng đá châu Phi.,"HS: Thầy giúp em chọn câu này với, em thấy Fanclub (A) chắc là biết nhiều tin nhất.
 AI: Fan thường rất yêu quý đội bóng, liệu họ có luôn đưa tin khách quan (không thiên vị) không em?
 HS: Dạ chắc là họ hay khen đội mình thôi ạ.
 AI: Đúng rồi! Còn tổ chức nào đứng ra quản lý chính thức toàn bộ bóng đá ở khu vực đó?
 HS: Dạ là Liên đoàn bóng đá ạ!
 AI: Chính xác! Đó chính là nguồn tin chính thống và khách quan nhất đấy."
HNMU-G8-R0043-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,43,8,Lớp 8,14,Bài 3. Thực hành: Khai thác thông tin số,"Vận dụng 1, Trang 17 SGK",Em hãy tìm thông tin về một nghệ sĩ em hâm mộ và đánh giá độ tin cậy của nguồn tin đó.,Vận dụng (Thực hiện đánh giá thực tế),"Thực hiện tìm kiếm; đối chiếu giữa các báo chính thống và mạng xã hội; đưa ra kết luận dựa trên 4 yếu tố (Nguồn tin, tính xác thực, tính thời sự, tính khách quan.)","HS: Thầy ơi, em thấy trên Facebook bảo ca sĩ X sắp giải nghệ, làm sao em biết là thật ạ?
 AI: Một tình huống rất thực tế! Ngoài Facebook, em hãy thử tìm tên ca sĩ đó trên các tờ báo lớn (như Tuổi trẻ, Thanh niên) xem có tin này không?
 HS: Dạ trên báo không thấy nói gì thầy ạ.
 AI: Tốt! Vậy nguồn tin Facebook đó có ""tính xác thực"" cao không? Em nên tin bên nào hơn?
 HS: Dạ chắc là tin đồn thôi, em sẽ chờ thông tin từ báo chính thống hoặc trang chủ của ca sĩ đó ạ!
 AI: Tuyệt vời, em đã biết cách kiểm chứng thông tin rồi đấy!"
HNMU-G8-R0044-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,44,8,Lớp 8,1,Bài 4. Đạo đức và văn hoá trong sử dụng công nghệ kĩ thuật số,"Mục 1, Trang 18 SGK",Bản quyền là gì?,Nhận biết (Nêu được khái niệm),Là quyền của tác giả đối với tác phẩm do mình sáng tạo ra.,"HS: Thầy ơi, ""bản quyền"" có phải là mình phải trả tiền mới được xem video không ạ?
 AI: Chào em! Trả tiền là một phần của việc thực hiện bản quyền. Em hãy nghĩ xem, nếu em vẽ một bức tranh rất đẹp, ai là người có quyền quyết định cho phép người khác in bức tranh đó ra?
 HS: Dạ là em ạ, vì em là người vẽ.
 AI: Chính xác! Quyền của người sáng tạo đối với tác phẩm của họ như thế chính là bản quyền. Vậy em nêu lại định nghĩa ngắn gọn được không?"
