review_priority,queue_type,eligibility_status,benchmark_candidate_id,sample_id,grade,lesson,bloom_level,has_history,history_turn_count,target_tutor_turn_index,family_position,required_principle_set,alternative_principle_set,review_reasons,principle_scores_json,flagged_details_json,uet_disposition,uet_notes
3,flagged,needs_uet_review,BC-HNMU-G6-R0083-STT12-AI06,HNMU-G6-R0083-STT12,6,Bài 6: Mạng thông tin toàn cầu,Vận dụng (Khai thác thông tin),true,4,6,last,"[""PRINCIPLE-PRACTICE"",""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]",[],feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":2,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":4,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""turn_index: 5"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã hoàn thành nhiệm vụ tra cứu và báo cáo kết quả cụ thể thu nhận được cho gia sư. Học sinh cần sự xác nhận chính thức từ gia sư rằng kết quả tra cứu đó là hoàn toàn chính xác và ghi nhận nỗ lực thực hành thành công của mình. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo của gia sư sẽ bỏ qua kết quả tự học của học sinh, khiến học sinh hoang mang không rõ mình đã làm đúng chưa và làm giảm động lực tương tác tích cực."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0086-STT1-AI04,HNMU-G6-R0086-STT1,6,Bài 7: Tìm kiếm thông tin trên Internet,Nhận biết (Nêu được khái niệm),true,2,4,middle,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":5,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history lượt 3: Dạ em hay vào Google ạ."",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời \""Dạ em hay vào Google ạ\"" theo câu hỏi gợi mở ở lượt trước của gia sư. Học sinh cần nhận được phản hồi xác nhận rằng Google chính là một ví dụ điển hình của máy tìm kiếm để làm điểm tựa thực tế. Nếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua câu trả lời của học sinh, làm đứt gãy mạch hội thoại tương tác và mất đi cơ hội liên hệ thực tế từ ví dụ quen thuộc mà học sinh đã nêu ra."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0088-STT3-AI06,HNMU-G6-R0088-STT3,6,Bài 7: Tìm kiếm thông tin trên Internet,Nhận biết (Nêu được khái niệm),true,4,6,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-PRACTICE"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""turn_index: 5, gold_answer"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra một định nghĩa rất xuất sắc dựa trên suy luận của mình ở lượt 5: \""Là từ tóm tắt nội dung em muốn tìm ạ!\"". Học sinh cần được xác nhận ngay lập tức rằng suy luận này là đúng đắn và được liên hệ, chuẩn hóa với định nghĩa trong sách giáo khoa.\nNếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua đóng góp tích cực của học sinh, khiến học sinh không chắc chắn liệu định nghĩa mình tự rút ra có chính xác và đầy đủ hay không, làm mất đi động lực tương tác."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0089-STT4-AI04,HNMU-G6-R0089-STT4,6,Bài 7: Tìm kiếm thông tin trên Internet,Nhận biết (Nhận ra được),true,2,4,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":5,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""Trường conversation_history lượt 3 (\""Nó mở ra một trang web mới ạ!\"")."",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa hoàn thành một nhiệm vụ thực hành khám phá ở lượt trước và đưa ra câu trả lời (\""Nó mở ra một trang web mới ạ!\""). Học sinh cần nhận được phản hồi để xác nhận rằng quan sát của mình là hoàn toàn chính xác.\nNếu bỏ nguyên tắc này: Nếu không có phản hồi công nhận kết quả thực hành này, học sinh sẽ không biết trải nghiệm của mình có đúng hướng hay không, làm giảm đi sự tự tin và gián đoạn mạch tương tác khám phá chủ động."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0090-STT5-AI06,HNMU-G6-R0090-STT5,6,Bài 7: Tìm kiếm thông tin trên Internet,Thông hiểu (Giải thích được lợi ích),true,4,6,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""turn_index 5"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời đúng trọng tâm câu hỏi gợi mở ở lượt trước (\""Nhanh và tiện hơn rất nhiều ạ!\""). Học sinh cần nhận được phản hồi xác nhận tích cực để biết câu trả lời của mình là chính xác, giúp củng cố sự tự tin và ghi nhận tiến trình tư duy. Nếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua nỗ lực trả lời của học sinh, làm mất đi sự tương tác tự nhiên và khiến học sinh hoang mang không biết mình đã đạt đến đích học tập chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0094-STT9-AI04,HNMU-G6-R0094-STT9,6,Bài 7: Tìm kiếm thông tin trên Internet,Thông hiểu (Giải thích sự cần thiết),true,2,4,middle,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-MODELLING"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history lượt 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời đúng câu hỏi gợi mở của gia sư ở lượt trước ('Dạ chắc là khó ạ, vì nhiều thông tin quá.'). Học sinh cần được phản hồi ngay lập tức để xác nhận suy luận của mình là chính xác, từ đó tạo động lực học tập và làm bàn đạp để kết nối câu trả lời này với bài học chính.\nNếu bỏ nguyên tắc này: Một phản hồi bỏ qua câu trả lời của học sinh hoặc chuyển ngay sang giải thích lý thuyết mà không công nhận/phân tích câu trả lời này sẽ làm đứt gãy mạch hội thoại kiến tạo, khiến học sinh cảm thấy câu trả lời của mình không được ghi nhận."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0099-STT14-AI04,HNMU-G6-R0099-STT14,6,Bài 7: Tìm kiếm thông tin trên Internet,Vận dụng (Thực hiện được nhiệm vụ giáo viên đặt ra),true,2,4,middle,"[""PRINCIPLE-PRACTICE"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":5,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (lượt 3): student đề xuất từ khóa \""địa chỉ số điện thoại bảo tàng tin học\"" sau khi tutor gợi ý tự lập từ khóa ở lượt 2."",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã thực hiện yêu cầu của gia sư ở lượt trước bằng cách tự đề xuất một từ khóa cụ thể. Học sinh cần nhận được phản hồi ngay lập tức để biết từ khóa mình đưa ra đã đúng, đủ và hiệu quả chưa. Nếu bỏ nguyên tắc này: Học sinh sẽ không biết từ khóa mình đề xuất có chính xác hay không để tự tin chuyển sang bước tìm kiếm thực tế trên Internet."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0099-STT14-AI06,HNMU-G6-R0099-STT14,6,Bài 7: Tìm kiếm thông tin trên Internet,Vận dụng (Thực hiện được nhiệm vụ giáo viên đặt ra),true,4,6,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-CHALLENGE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":3,""PRINCIPLE-EXPLANATION"":2,""PRINCIPLE-FEEDBACK"":4,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history (turn_index: 3, 5)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã hoàn thành hành động tìm kiếm và báo cáo kết quả, do đó em cần nhận được phản hồi ghi nhận và khen ngợi về phương pháp tự xây dựng từ khóa hiệu quả mà em đã áp dụng thành công. Nếu bỏ nguyên tắc này: Học sinh sẽ không được đánh giá về mặt tiến bộ trong phương pháp tìm kiếm, làm giảm động lực tự học và tính hoàn thiện của chu trình trải nghiệm hành vi."",""requirement_score"":4}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0114-STT1-AI04,HNMU-G6-R0114-STT1,6,Bài 9: An toàn thông tin trên Internet,Nhận biết (Nêu được khái niệm),true,2,4,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":5,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (turn_index 3): \""Dạ có thể ạ, nguy hiểm quá!\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời câu hỏi tình huống của gia sư và biểu lộ cảm xúc nhận thức rõ ràng (\""Dạ có thể ạ, nguy hiểm quá!\""). Học sinh cần nhận được sự xác nhận, khen ngợi cho nhận định đúng đắn này để liên kết cảm xúc đó với lý do cần bảo mật thông tin.\nNếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua câu trả lời của học sinh, làm mất đi tính tương tác của cuộc hội thoại và không tận dụng được cầu nối từ tình huống thực tế sang định nghĩa lý thuyết."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0116-STT3-AI04,HNMU-G6-R0116-STT3,6,Bài 9: An toàn thông tin trên Internet,Nhận biết (Nêu được quy trình/cách),true,2,4,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-MODELLING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""turn_index 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa tích cực tham gia trả lời câu hỏi gợi mở của gia sư và cần được xác nhận ngay câu trả lời \""mật khẩu\"" là chính xác, đồng thời kết nối nó với khái niệm chuyên môn \""mật khẩu mạnh\"" để giải quyết câu hỏi ban đầu. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo sẽ bỏ qua câu trả lời của học sinh, làm mất tính tương tác hai chiều và học sinh không biết câu trả lời của mình đã đúng hay chưa để tiếp tục mạch bài học."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0117-STT4-AI04,HNMU-G6-R0117-STT4,6,Bài 9: An toàn thông tin trên Internet,Thông hiểu (Giải thích được lý do),true,2,4,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":5,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":1,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""Lượt hội thoại thứ 3 trong 'conversation_history': 'Bạn ấy đã \""háo hức\"" nên bỏ qua cảnh báo ạ.'"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời đúng câu hỏi gợi mở của gia sư ở lượt trước bằng cách chỉ ra hành động 'bỏ qua cảnh báo'. Học sinh cần được xác nhận tính chính xác của câu trả lời này để tự tin đi tiếp.\nNếu bỏ nguyên tắc này: Phản hồi tiếp theo của gia sư sẽ trở nên rời rạc, không ghi nhận nỗ lực đọc hiểu của học sinh và làm giảm hiệu quả của cuộc hội thoại định hướng."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0118-STT5-AI04,HNMU-G6-R0118-STT5,6,Bài 9: An toàn thông tin trên Internet,Thông hiểu (Mô tả được hệ quả),true,2,4,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""conversation_history (lượt 3): \""Ôi, thế thì bạn em sẽ bị lừa và em sẽ bị mang tiếng xấu ạ!\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa tự mình suy luận ra một hậu quả rất thực tế và chính xác (\""bạn em bị lừa\"", \""em bị mang tiếng xấu\"") từ câu hỏi gợi mở trước đó của gia sư. Học sinh cần nhận được sự phản hồi, xác nhận ngay lập tức từ giáo viên để khẳng định tính đúng đắn của suy luận này.\nNếu bỏ nguyên tắc này: Nếu không có phản hồi đánh giá trực tiếp câu trả lời của học sinh, mạch hội thoại sẽ bị hẫng, học sinh không chắc chắn liệu cách hiểu của mình đã đúng hoàn toàn chưa, làm giảm hiệu quả tự kiến tạo kiến thức."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0119-STT6-AI04,HNMU-G6-R0119-STT6,6,Bài 9: An toàn thông tin trên Internet,Thông hiểu (Giải thích sự cần thiết),true,2,4,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-MODELLING"",""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""turn_index: 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời phán đoán ở lượt 3 (\""Chắc là chỉ mất vài giây thôi ạ\""). Học sinh cần nhận được phản hồi trực tiếp xác nhận tính chính xác của phán đoán này để củng cố niềm tin vào suy luận của bản thân. Nếu bỏ nguyên tắc này: Nếu không có phản hồi nhận xét trực tiếp về câu trả lời của học sinh, phản hồi tiếp theo của gia sư sẽ bị rời rạc, không ghi nhận nỗ lực tư duy của học sinh và làm mất đi mạch đối thoại tương tác."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0130-STT3-AI04,HNMU-G6-R0130-STT3,6,Bài 10: Sơ đồ tư duy,Nhận biết (Nêu được tên thành phần),true,2,4,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":1,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history: lượt 3 (student: \""Là \""Sổ lưu niệm\"", chắc là chủ đề chính ạ.\"")"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra một suy đoán có chút ngập ngừng (\""chắc là chủ đề chính ạ\"") dựa trên câu hỏi gợi mở trước đó của gia sư và rất cần được xác nhận xem suy luận từ hình ảnh của mình có chính xác hay không.\nNếu bỏ nguyên tắc này: Nếu không phản hồi hoặc xác nhận câu trả lời của học sinh mà chuyển thẳng sang câu hỏi tiếp theo, học sinh sẽ cảm thấy hoang mang, không chắc chắn về kiến thức mình vừa tìm ra, làm giảm động lực học tập chủ động."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0130-STT3-AI06,HNMU-G6-R0130-STT3,6,Bài 10: Sơ đồ tư duy,Nhận biết (Nêu được tên thành phần),true,4,6,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""turn_index 5: \""Dạ là các nhánh, có chữ và cả hình ảnh minh họa nữa ạ.\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời ở lượt 5 về các thành phần tiếp theo mà em quan sát được. Em cần nhận được phản hồi xác nhận xem những phát hiện đó (nhánh, chữ, hình ảnh) đã đúng và đủ để cấu thành sơ đồ tư duy hoàn chỉnh chưa. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo sẽ bỏ qua nỗ lực quan sát và trả lời của học sinh, khiến học sinh hoang mang không biết những gì mình vừa chỉ ra có chính xác và đóng vai trò gì trong câu trả lời tổng thể."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0139-STT12-AI04,HNMU-G6-R0139-STT12,6,Bài 10: Sơ đồ tư duy,Vận dụng (Xác định cấu trúc dữ liệu thích hợp),true,2,4,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-MODELLING"",""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""conversation_history (lượt 3)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã chủ động đưa ra 4 nội dung cốt lõi cho chuyến dã ngoại. Học sinh cần được xác nhận, đánh giá xem các ý kiến này đã đúng và đủ để làm các nhánh chính cho sơ đồ tư duy hay chưa. Nếu bỏ nguyên tắc này: Học sinh sẽ không biết hướng suy nghĩ của mình có khớp với yêu cầu của một sơ đồ tư duy chuẩn hay không, dẫn đến việc tiếp tục xây dựng sơ đồ trên một nền tảng không chắc chắn."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G6-R0140-STT13-AI04,HNMU-G6-R0140-STT13,6,Bài 10: Sơ đồ tư duy,Vận dụng (Tạo được sản phẩm số),true,2,4,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":2,""PRINCIPLE-FEEDBACK"":4,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history (turn_index: 3)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa chủ động đề xuất hai nhánh nội dung cụ thể là \""Sở thích\"" và \""Điểm mạnh\"". Học sinh cần nhận được sự xác nhận, khích lệ và đánh giá từ gia sư về tính hợp lý của hai nhánh này trước khi tiến hành vẽ.\nNếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua đóng góp của học sinh, làm giảm động lực tương tác và khiến học sinh không chắc chắn liệu lựa chọn nội dung của mình có đúng hướng hay không."",""requirement_score"":4}]",,
