sample_id,source_file,source_row_number,grade,grade_label,stt,lesson,position,question,bloom_level,answer_sgv,dialogue,lesson_code,canonical_topic_id,canonical_topic_label,canonical_lesson_id,canonical_lesson_label,registry_status,evidence_fragment_id,evidence_material_type,evidence_lesson_title,evidence_page_start,evidence_source_markdown_path,evidence_status,evidence_match_reason,needs_learning_resource_review,consistency_issue_codes
HNMU-G8-R0207-STT10,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,207,8,Lớp 8,10,[11b] Thực hành tổng hợp,Bước 4. Hoàn thiện và lưu sản phẩm (Trang 72),Giải thích được sự khác biệt giữa lưu tệp dự án (Save) và xuất tệp ảnh (Export As).,Thông hiểu,"Save (Ctrl+S): Lưu dự án gốc đuôi .xcf, giữ nguyên các layer để sau này mở ra sửa tiếp. Export As (Shift+Ctrl+E): Xuất ra tệp ảnh phẳng .jpg/.png để in ấn, gửi cho người khác xem.","HS: Em thiết kế xong cái Poster rồi. Sách giáo khoa bảo chọn ""File / Export As để ghi lại ảnh với tên SchoolTour.jpg"". Sao mình không ấn ""Save"" cho nhanh ạ?
AI: Một câu hỏi rất hay về quản lí file! Thầy giả sử em là kiến trúc sư. Lệnh ""Save"" (đuôi .xcf) giống như em lưu lại bản vẽ có dính đầy ghi chú, tẩy xoá, các bản nháp xếp chồng lên nhau. Còn ""Export As"" (đuôi .jpg) giống như em in ra một bức tranh phối cảnh hoàn mĩ để đưa cho khách hàng.
HS: Dạ, tức là Save là để mình giữ lại bản gốc sửa sau, còn Export là để nộp bài ạ?
AI: Em tóm tắt cực kì xuất sắc! Khi em Export ra .jpg, phần mềm sẽ ""ép"" tất cả các Layers lại thành một mặt phẳng duy nhất. Ưu điểm là dung lượng rất nhẹ và máy tính nào, điện thoại nào cũng xem được. Nhược điểm là gì em biết không?
HS: Là các lớp dính vào nhau hết, không lôi cái ảnh ra sửa hay đổi màu chữ được nữa ạ.
AI: Tuyệt vời. Chính vì vậy, quy trình chuẩn của dân chuyên nghiệp là: Nhấn Save (.xcf) để cất làm vốn trước, sau đó mới nhấn Export As (.jpg) để đem đi nộp. Em làm y như vậy nhé.
HS: Dạ vâng, em ghi nhớ quy tắc này rồi ạ.",11B,TIN8-CD04B,Làm quen với phần mềm chỉnh sửa ảnh,TIN8-B11B,Thực hành tổng hợp,needs_hnmu_review,LM-SGV-TIN8-4923610683#F0302,SGV,Bài 11B. THỰC HÀNH TỔNG HỢP,77,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0208-STT11,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,208,8,Lớp 8,11,[11b] Thực hành tổng hợp,Bước 2. Tạo khung viền (Trang 71),Thực hiện thiết lập dải màu Gradient theo ý thích và tô lên lớp nền (Khungvien) bằng thao tác kéo thả chuột.,Vận dụng,Chọn Gradient Tool -> Click vào ô tuỳ chọn màu (Blend) để chọn dải màu -> Nhấn giữ chuột trái và kéo một đường qua màn hình.,"HS: Thầy ơi em muốn tô cái Khungvien của em bằng dải màu cầu vồng. Em bấm Gradient rồi mà kéo chuột nó chỉ ra màu Trắng đen nhàm chán quá.
AI: Vấn đề là em chưa ""chọn mẫu màu"" cho cây cọ Gradient của mình. Em hãy quan sát khu vực Tool Options (Tuỳ chọn công cụ) nằm ở góc dưới bên trái màn hình.
HS: Dạ em thấy rồi ạ.
AI: Trong đó có một ô hình chữ nhật nằm ngang đang hiển thị màu dải màu Trắng-Đen đúng không? Nó gọi là bảng chọn Blend (mẫu màu). Em hãy nhấp vào ô chữ nhật đó.
HS: Ồ, nó xổ ra một đống mẫu màu luôn thầy ơi.
AI: Đúng rồi, kho tàng ở đó! Em hãy lăn chuột tìm mẫu màu cầu vồng, hoặc một mẫu rực rỡ nào em thích.
HS: Em chọn mẫu có màu xanh - hồng - cam rồi. Giờ em làm sao để tô lên khung ạ?
AI: Em đặt chuột ở góc trên bên trái của ảnh, nhấn và giữ chuột trái, kéo một đường thẳng tắp chéo xuống góc dưới bên phải, rồi thả tay ra.
HS: Tuyệt quá, màu nó trải dài theo hướng em kéo chuột luôn. Em kéo thử hướng khác được không thầy?
AI: Hoàn toàn được! Em cứ kéo thử nhiều hướng, ngắn dài khác nhau đến khi ra hiệu ứng màu ưng ý nhất nhé.",11B,TIN8-CD04B,Làm quen với phần mềm chỉnh sửa ảnh,TIN8-B11B,Thực hành tổng hợp,needs_hnmu_review,LM-SGV-TIN8-4923610683#F0302,SGV,Bài 11B. THỰC HÀNH TỔNG HỢP,77,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0209-STT12,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,209,8,Lớp 8,12,[11b] Thực hành tổng hợp,Bước 3. Ghép ảnh vào tờ rơi (Trang 72),"Vận dụng linh hoạt chuỗi công cụ Scale, Move và Rotate để xử lí và đặt một bức ảnh vào góc tờ rơi một cách nghệ thuật.",Vận dụng,Open as Layers -> Scale (thu nhỏ) -> Move (kéo ra góc) -> Rotate (xoay nghiêng) -> Enter xác nhận từng bước.,"HS: Em ghép được bức ảnh ngôi trường vào poster rồi. Giờ em muốn nó nhỏ lại, nằm ở góc phải và hơi nghiêng đi giống như một tấm bưu thiếp dán lên bảng ấy ạ.
AI: Một ý tưởng thiết kế tuyệt vời! Để hiện thực hoá ý tưởng này, em cần dùng bộ 3 công cụ quyền lực: Scale (thu phóng), Move (di chuyển) và Rotate (xoay). Để dễ làm, thao tác đầu tiên bao giờ cũng nên đưa bức ảnh về kích cỡ vừa mắt đã. Dùng lệnh gì em nhỉ?
HS: Dạ em dùng Scale. Em kéo nó nhỏ gọn lại bằng bàn tay rồi ạ.
AI: Tốt. Giờ nó đang nằm giữa màn hình. Em muốn nó sang góc phải thì chọn công cụ gì tiếp theo?
HS: Công cụ Move (mũi tên 4 chiều) ạ. Em nắm và lôi nó sang góc phải xong rồi.
AI: Bước cuối cùng để tạo độ ""nghệ thuật"" là làm nó nghiêng đi. Em tìm công cụ Rotate (hai mũi tên xoay vòng) trong hộp công cụ, click vào ảnh và kéo xoay nhẹ một góc khoảng 15 độ xem.
HS: Em xoay được rồi, nhìn nó nghiêng nghiêng bồng bềnh rất dễ thương. Em bấm chữ Rotate trên bảng phụ để chốt lệnh nhé?
AI: Chốt luôn em! Khả năng kết hợp công cụ của em cực kì mượt mà. Cứ thế phát huy nhé.",11B,TIN8-CD04B,Làm quen với phần mềm chỉnh sửa ảnh,TIN8-B11B,Thực hành tổng hợp,needs_hnmu_review,LM-SGV-TIN8-4923610683#F0302,SGV,Bài 11B. THỰC HÀNH TỔNG HỢP,77,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0210-STT13,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,210,8,Lớp 8,13,[11b] Thực hành tổng hợp,Bước 3. Ghép ảnh vào tờ rơi (Trang 72),"Sử dụng công cụ Text (Chữ A) để nhập tiêu đề ""SCHOOL TOUR"" to, rõ nét và nổi bật trên tờ rơi.",Vận dụng,"Chọn Text Tool -> Quét khung vùng chữ -> Gõ chữ ""SCHOOL TOUR"" -> Bôi đen chữ -> Chỉnh Font to, In đậm, Màu sắc tương phản.","HS: Sách giáo khoa bảo chèn chữ ""SCHOOL TOUR"" làm tiêu đề. Em bấm nút Text gõ chữ xong rồi. Làm sao để chữ nó mang phong cách hoành tráng giống như phim bom tấn ạ?
AI: Tiêu đề (Headline) là linh hồn của poster! Để nó hoành tráng, em cần điều chỉnh 3 yếu tố: Kích cỡ (Size), Phông chữ (Font) và Màu sắc (Color). Bước đầu tiên luôn là gì để phần mềm biết em muốn sửa dòng chữ đó?
HS: Dạ phải dùng chuột quét bôi đen dòng chữ ""SCHOOL TOUR"" ạ.
AI: Rất nhớ bài! Giờ em nhìn xuống bảng Tool Options. Thay vì để font chữ mặc định mỏng manh, em nhấp vào biểu tượng Aa, gõ tìm font ""Impact"" hoặc ""Arial Black"" xem sao. Đó là những font chữ đậm và dày.
HS: Em đổi sang Impact rồi, chữ nó mập thù lù và cứng cáp lên hẳn. Nhưng nó vẫn hơi bé ạ.
AI: Em tăng ô Size (kích thước) lên khoảng 120 cho nó toán cả chiều ngang poster. Sau đó, nhấp vào ô Màu sắc (Color). Vì nền của em đang là bầu trời màu xanh dương, em nên chọn màu chữ gì để tương phản mạnh nhất?
HS: Chắc là màu Vàng cam hoặc Trắng ạ. Để em chọn màu Vàng cam... Ôi thầy ơi, nhìn chói loá và hút mắt cực kì luôn!
AI: Sự tương phản Xanh dương - Vàng là quy tắc phối màu kinh điển đấy. Chúc mừng em có một tiêu đề ""bom tấn"".",11B,TIN8-CD04B,Làm quen với phần mềm chỉnh sửa ảnh,TIN8-B11B,Thực hành tổng hợp,needs_hnmu_review,LM-SGV-TIN8-4923610683#F0302,SGV,Bài 11B. THỰC HÀNH TỔNG HỢP,77,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G8-R0211-STT14,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 8.xlsx,211,8,Lớp 8,14,[11b] Thực hành tổng hợp,Toàn bộ bài thực hành (Trang 70-72),Tự lực lập kế hoạch và hoàn thành quy trình 4 bước để thiết kế một tờ rơi theo chủ đề tự do (Vận dụng mở rộng).,Vận dụng,"Lên ý tưởng -> Tìm ảnh nền/ảnh ghép -> Dùng GIMP (New Layer khung, Open as Layers ghép ảnh, Rotate/Scale/Move bố cục, Text ghi chú) -> Chỉnh màu -> Export JPG.","HS: Bài tập cuối chương yêu cầu tự thiết kế một poster ""Kêu gọi bảo vệ môi trường"". Em tải 1 ảnh Trái đất và 1 ảnh cây xanh về máy rồi. Nhưng vô GIMP em bị ""ngợp"", không biết đi nét nào trước.
AI: Cảm giác ""ngợp"" trước màn hình trống là rất bình thường với nhà thiết kế! Để giải quyết, ta áp dụng phương pháp ""Chia nhỏ vấn đề"". Hãy nhắm mắt lại và tưởng tượng poster của em có 3 lớp lang: Nền (dưới cùng), Hình ảnh (ở giữa), và Chữ (trên cùng). Em định làm cái gì đầu tiên?
HS: Chắc em phải trải cái Nền ra trước ạ.
AI: Chuẩn xác. Em hãy tạo một File > New để làm nền, có thể tô màu Gradient xanh lá cây cho đúng chủ đề môi trường nhé. Xong nền thì ta làm gì tiếp?
HS: Ta đặt Hình ảnh lên nền. Em sẽ dùng lệnh ""Open as Layers"" lôi ảnh Trái đất và cây xanh vào, rồi dùng Scale và Move để xếp nó cho cân đối.
AI: Lộ trình thao tác của em quá hoàn hảo! Sau khi xếp ảnh xong, lớp trên cùng để người ta đọc và hiểu thông điệp là gì?
HS: Là viết Chữ ạ. Em dùng công cụ Text viết chữ ""Hành động ngay!"".
AI: Và cuối cùng, để cô giáo chấm được trên điện thoại, em chốt hạ bằng lệnh gì?
HS: Lệnh Export As ra file JPG ạ!
AI: Em đã tự mình vẽ ra toàn bộ ""Bản thiết kế thi công"" (Blueprint) rồi đấy. Giờ thì cứ theo bản thiết kế đó mà làm thôi. Chúc em tạo ra một tác phẩm xuất sắc!
HS: Dạ em hết ngợp rồi, em cảm ơn thầy. Em bắt tay vào làm ngay đây.",11B,TIN8-CD04B,Làm quen với phần mềm chỉnh sửa ảnh,TIN8-B11B,Thực hành tổng hợp,needs_hnmu_review,LM-SGV-TIN8-4923610683#F0302,SGV,Bài 11B. THỰC HÀNH TỔNG HỢP,77,shared/learning_resources/ocr_text/sgv_tin_hoc_8/sgv_tin_8_bai_11b/sgv_tin_8_bai_11b.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0128-STT1,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,128,9,Lớp 9,1,10a. Sử dụng hàm Countif,"Mục 1, Trang 42 SGK",Hàm COUNTIF trong bảng tính dùng để làm gì?,Nhận biết (Nêu được chức năng),Dùng để đếm số lượng các ô trong một vùng dữ liệu thỏa mãn một điều kiện cho trước.,"HS: Thầy ơi, nếu em muốn đếm xem có bao nhiêu bạn học sinh nữ trong lớp thì dùng hàm nào nhanh nhất ạ?
 AI: Chào em! Một câu hỏi rất thiết thực. Để ""đếm"" (Count) nhưng phải kèm theo ""điều kiện"" (If), em thử ghép hai từ đó lại xem chúng ta có hàm gì nhỉ?
 HS: Dạ, có phải là hàm COUNTIF không thầy?
 AI: Chính xác! Vậy nhiệm vụ của nó là đếm các ô như thế nào so với một điều kiện mình đặt ra?
 HS: Dạ là đếm những ô thỏa mãn điều kiện đó ạ!
 AI: Rất giỏi! Đó chính là câu trả lời của em.",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0129-STT2,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,129,9,Lớp 9,2,10a. Sử dụng hàm Countif,"Mục 1, Trang 42 SGK",Cú pháp của hàm COUNTIF là gì?,Nhận biết (Nêu được quy trình/cú pháp),"=COUNTIF(range, criteria) trong đó range là vùng dữ liệu, criteria là điều kiện.","HS: Em muốn gõ hàm COUNTIF vào máy nhưng không nhớ thứ tự các thành phần ạ.
 AI: Đừng lo! Hãy nhớ quy tắc: ""Đếm ở đâu"" (Vùng) rồi mới đến ""Đếm cái gì"" (Điều kiện). Em có nhớ tên tiếng Anh của ""Vùng"" và ""Điều kiện"" trong Excel không?
 HS: Dạ là Range và Criteria ạ.
 AI: Đúng rồi! Vậy hãy thử viết lại cú pháp đầy đủ sau dấu ""="" nhé.
 HS: Dạ là =COUNTIF(range, criteria) đúng không thầy?",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0130-STT3,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,130,9,Lớp 9,3,10a. Sử dụng hàm Countif,"Mục 1, Trang 42 SGK","Trong hàm COUNTIF, tham số range có ý nghĩa gì?",Nhận biết (Nêu được thành phần),Là vùng các ô chứa dữ liệu mà em muốn thực hiện việc đếm.,"HS: Thầy giúp em hiểu rõ hơn về cái ""Range"" trong hàm này với ạ.
 AI: Được chứ! Nếu em muốn đếm số điểm 10 trong cột Điểm (từ ô C5 đến C20), thì em sẽ khoanh vùng các ô nào để máy tìm kiếm?
 HS: Dạ là từ C5 đến C20 ạ.
 AI: Chính xác! Vậy range chính là cái ""vùng"" mà chúng ta chỉ định cho máy thực hiện việc đếm đấy.",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0131-STT4,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,131,9,Lớp 9,4,10a. Sử dụng hàm Countif,"Mục 1, Trang 42 SGK","Nếu điều kiện trong hàm COUNTIF là văn bản, ta cần đặt nó trong kí hiệu gì?",Nhận biết (Biết được quy tắc),"Phải đặt trong dấu ngoặc kép ("" "").","HS: Thầy ơi, sao em gõ =COUNTIF(B4:B10, Nam) mà máy lại báo lỗi ạ?
 AI: Hãy quan sát kỹ chữ ""Nam"" nhé. Trong Excel, khi điều kiện là một chuỗi văn bản, ta cần ""bao bọc"" nó bằng một cặp kí hiệu đặc biệt. Em có nhớ đó là dấu gì không?
 HS: À! Có phải là dấu ngoặc kép "" "" không thầy?
 AI: Tuyệt vời! Em hãy thử thêm vào để thành ""Nam"" xem máy có chạy không nào?",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0132-STT5,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,132,9,Lớp 9,5,10a. Sử dụng hàm Countif,"Mục 1, Trang 41 SGK",Giải thích tại sao hàm COUNTIF lại ưu việt hơn việc đếm thủ công trong một bảng dữ liệu lớn?,Thông hiểu (Giải thích được lợi ích),"Vì hàm thực hiện đếm tự động, nhanh chóng, chính xác và tự động cập nhật kết quả khi dữ liệu nguồn thay đổi.","HS: Thầy ơi, bảng có 10 dòng thì em đếm tay cũng được, sao phải dùng hàm cho mệt ạ?
 AI: Thế nếu bảng có 10.000 dòng và dữ liệu thay đổi liên tục thì sao? Em có muốn ngồi đếm lại từ đầu mỗi khi có bạn mới chuyển đến không?
 HS: Dạ chắc chắn là không rồi ạ, mỏi mắt lắm.
 AI: Đúng thế! Vậy hàm COUNTIF giúp em giải quyết vấn đề gì về ""thời gian"" và ""độ chính xác"" khi dữ liệu thay đổi nhỉ?
 HS: Dạ nó giúp đếm nhanh, chính xác và tự cập nhật kết quả khi em sửa số liệu ạ!",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0133-STT6,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,133,9,Lớp 9,6,10a. Sử dụng hàm Countif,"Hình 10a.1, Trang 41 SGK",Phân biệt sự khác nhau giữa tham số range và criteria thông qua một ví dụ cụ thể.,Thông hiểu (Phân biệt được chức năng),"Range là ""nơi đếm"" (ví dụ: cột giới tính), Criteria là ""cái cần đếm"" (ví dụ: ""Nữ"").","HS: Em vẫn hay nhầm giữa hai cái này, thầy giúp em phân biệt với ạ.
 AI: Hãy nghĩ về một giỏ trái cây: em muốn đếm xem có bao nhiêu quả cam. Vậy ""cái giỏ"" và ""quả cam"", cái nào là Range, cái nào là Criteria?
 HS: Em đoán cái giỏ là nơi chứa nên là Range, còn quả cam là điều kiện mình tìm nên là Criteria ạ.
 AI: Quá chuẩn luôn! Vậy trong bảng tính, cột chứa dữ liệu là gì và giá trị mình cần tìm là gì?
 HS: Dạ cột là Range, giá trị cần tìm là Criteria ạ!",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
HNMU-G9-R0134-STT7,shared/raw_data/HNMU-teacher_dialog_samples/Lớp 9.xlsx,134,9,Lớp 9,7,10a. Sử dụng hàm Countif,"Câu hỏi, Trang 43 SGK","Tại sao khi sao chép công thức hàm COUNTIF cho nhiều hàng, ta thường phải sử dụng địa chỉ tuyệt đối cho tham số range?",Thông hiểu (Giải thích sự thay đổi địa chỉ),"Để cố định vùng dữ liệu cần đếm, giúp vùng này không bị dịch chuyển khi kéo công thức xuống các ô khác.","HS: Thầy ơi, em kéo công thức xuống hàng dưới thì kết quả bị sai, vùng dữ liệu cứ bị tụt xuống ạ
 AI: Đó là do địa chỉ tương đối đấy! Để ""khóa"" vùng dữ liệu đó lại để nó ""đứng im"" dù em có kéo đi đâu, em cần dùng loại địa chỉ nào?
 HS: Dạ là địa chỉ tuyệt đối có dấu $ đúng không thầy?
 AI: Rất giỏi! Việc dùng địa chỉ tuyệt đối giúp đảm bảo máy luôn đếm trên đúng cái ""vùng gốc"" ban đầu.",10A,TIN9-CD04A,Sử dụng bảng tính điện tử nâng cao,TIN9-B10A,Sử dụng hàm COUNTIF,needs_hnmu_review,LM-SGK-TIN9-0001#F0141,SGK,Bài 10A. Sử dụng hàm COUNTIF,42,shared/learning_resources/ocr_text/sgk_tin_hoc_9/tin_9_bai_10a/tin_9_bai_10a.md,draft,Top-1 từ SQLite FTS theo tên bài học.,false,
